index,weight_0,weight_1
0,53744.0,7185.0
1,53746.0,7179.0
2,53756.0,7175.0
3,53759.0,7170.0
4,53767.0,7167.0
5,53769.0,7166.0
6,53774.0,7164.0
7,53777.0,7163.0
8,53780.0,7158.0
9,53790.0,7134.0
10,53792.0,7128.0
11,53802.0,7124.0
12,53805.0,7119.0
13,53815.0,7115.0
14,53820.0,7113.0
15,53830.0,7109.0
16,53837.0,7098.0
17,53839.0,7092.0
18,53849.0,7088.0
19,53854.0,7086.0
20,53864.0,7082.0
21,53873.0,7080.0
22,53876.0,7078.0
23,53878.0,7076.0
24,53880.0,7070.0
25,53888.0,7069.0
26,53890.0,7066.0
27,53893.0,7061.0
28,53900.0,7055.0
29,53910.0,7051.0
30,53913.0,7046.0
31,53923.0,7042.0
32,53924.0,7025.0
33,53926.0,7019.0
34,53936.0,7015.0
35,53939.0,7010.0
36,53949.0,7006.0
37,53954.0,7004.0
38,53964.0,7000.0
39,53971.0,6989.0
40,53973.0,6983.0
41,53983.0,6979.0
42,53988.0,6977.0
43,53998.0,6973.0
44,54007.0,6971.0
45,54010.0,6969.0
46,54012.0,6968.0
47,54017.0,6967.0
48,54020.0,6965.0
49,54022.0,6960.0
50,54032.0,6952.0
51,54034.0,6946.0
52,54044.0,6942.0
53,54047.0,6937.0
54,54057.0,6933.0
55,54062.0,6931.0
56,54072.0,6927.0
57,54079.0,6916.0
58,54081.0,6910.0
59,54091.0,6906.0
60,54096.0,6904.0
61,54106.0,6900.0
62,54115.0,6898.0
63,54118.0,6896.0
64,54120.0,6895.0
65,54125.0,6894.0
66,54128.0,6892.0
67,54130.0,6887.0
68,54140.0,6883.0
69,54157.0,6881.0
70,54162.0,6880.0
71,54164.0,6875.0
72,54167.0,6873.0
73,54169.0,6872.0
74,54174.0,6871.0
75,54177.0,6869.0
76,54179.0,6868.0
77,54187.0,6867.0
78,54195.0,6864.0
79,54197.0,6863.0
80,54201.0,6861.0
81,54203.0,6860.0
82,54206.0,6858.0
83,54211.0,6857.0
84,54213.0,6856.0
85,54216.0,6854.0
86,54224.0,6853.0
87,54226.0,6852.0
88,54231.0,6851.0
89,54232.0,6850.0
90,54234.0,6849.0
91,54236.0,6848.0
92,54240.0,6846.0
93,54248.0,6845.0
94,54250.0,6842.0
95,54258.0,6841.0
96,54260.0,6840.0
97,54261.0,6839.0
98,54263.0,6838.0
99,54268.0,6837.0
100,54270.0,6836.0
101,54271.0,6834.0
102,54281.0,6830.0
103,54288.0,6824.0
104,54298.0,6820.0
105,54301.0,6815.0
106,54311.0,6811.0
107,54316.0,6809.0
108,54326.0,6805.0
109,54333.0,6794.0
110,54335.0,6788.0
111,54345.0,6784.0
112,54350.0,6782.0
113,54360.0,6778.0
114,54369.0,6776.0
115,54372.0,6774.0
116,54374.0,6773.0
117,54379.0,6772.0
118,54382.0,6770.0
119,54384.0,6765.0
120,54394.0,6761.0
121,54411.0,6759.0
122,54416.0,6758.0
123,54418.0,6753.0
124,54421.0,6751.0
125,54423.0,6750.0
126,54428.0,6749.0
127,54431.0,6747.0
128,54433.0,6746.0
129,54441.0,6745.0
130,54449.0,6742.0
131,54451.0,6741.0
132,54455.0,6739.0
133,54457.0,6738.0
134,54460.0,6736.0
135,54465.0,6735.0
136,54467.0,6734.0
137,54470.0,6732.0
138,54478.0,6731.0
139,54480.0,6730.0
140,54485.0,6729.0
141,54486.0,6728.0
142,54488.0,6727.0
143,54490.0,6726.0
144,54494.0,6724.0
145,54502.0,6723.0
146,54504.0,6720.0
147,54512.0,6719.0
148,54514.0,6718.0
149,54515.0,6717.0
150,54517.0,6716.0
151,54522.0,6715.0
152,54524.0,6714.0
153,54525.0,6712.0
154,54535.0,6708.0
155,54545.0,6707.0
156,54549.0,6705.0
157,54551.0,6704.0
158,54559.0,6700.0
159,54562.0,6698.0
160,54564.0,6697.0
161,54569.0,6696.0
162,54572.0,6694.0
163,54574.0,6693.0
164,54582.0,6692.0
165,54590.0,6689.0
166,54592.0,6688.0
167,54596.0,6686.0
168,54598.0,6685.0
169,54601.0,6683.0
170,54605.0,6681.0
171,54611.0,6679.0
172,54615.0,6677.0
173,54620.0,6675.0
174,54629.0,6674.0
175,54630.0,6671.0
176,54639.0,6669.0
177,54642.0,6667.0
178,54644.0,6666.0
179,54649.0,6665.0
180,54652.0,6663.0
181,54654.0,6658.0
182,54664.0,6654.0
183,54681.0,6652.0
184,54686.0,6651.0
185,54688.0,6646.0
186,54691.0,6644.0
187,54693.0,6643.0
188,54698.0,6642.0
189,54701.0,6640.0
190,54703.0,6639.0
191,54711.0,6638.0
192,54719.0,6635.0
193,54721.0,6634.0
194,54725.0,6632.0
195,54727.0,6631.0
196,54730.0,6629.0
197,54735.0,6628.0
198,54737.0,6627.0
199,54740.0,6625.0
200,54748.0,6624.0
201,54750.0,6623.0
202,54755.0,6622.0
203,54756.0,6621.0
204,54758.0,6620.0
205,54760.0,6619.0
206,54764.0,6617.0
207,54772.0,6616.0
208,54774.0,6613.0
209,54782.0,6612.0
210,54784.0,6611.0
211,54785.0,6610.0
212,54787.0,6609.0
213,54792.0,6608.0
214,54794.0,6607.0
215,54795.0,6605.0
216,54805.0,6601.0
217,54815.0,6600.0
218,54819.0,6598.0
219,54821.0,6597.0
220,54829.0,6593.0
221,54832.0,6591.0
222,54834.0,6590.0
223,54839.0,6589.0
224,54842.0,6587.0
225,54844.0,6586.0
226,54852.0,6585.0
227,54860.0,6582.0
228,54862.0,6581.0
229,54866.0,6579.0
230,54868.0,6578.0
231,54871.0,6576.0
232,54876.0,6575.0
233,54878.0,6574.0
234,54881.0,6572.0
235,54889.0,6571.0
236,54891.0,6570.0
237,54896.0,6569.0
238,54897.0,6568.0
239,54899.0,6567.0
240,54901.0,6566.0
241,54905.0,6564.0
242,54915.0,6560.0
243,54923.0,6559.0
244,54925.0,6558.0
245,54926.0,6557.0
246,54928.0,6556.0
247,54933.0,6555.0
248,54935.0,6554.0
249,54936.0,6553.0
250,54938.0,6552.0
251,54946.0,6551.0
252,54951.0,6550.0
253,54953.0,6549.0
254,54954.0,6548.0
255,54956.0,6547.0
256,54960.0,6545.0
257,54962.0,6544.0
258,54970.0,6541.0
259,54972.0,6540.0
260,54980.0,6539.0
261,54982.0,6538.0
262,54983.0,6537.0
263,54988.0,6536.0
264,54990.0,6535.0
265,54992.0,6534.0
266,54993.0,6533.0
267,55002.0,6532.0
268,55006.0,6531.0
269,55009.0,6530.0
270,55010.0,6529.0
271,55012.0,6528.0
272,55016.0,6526.0
273,55017.0,6525.0
274,55026.0,6522.0
275,55027.0,6521.0
276,55036.0,6520.0
277,55038.0,6519.0
278,55039.0,6518.0
279,55044.0,6517.0
280,55046.0,6516.0
281,55048.0,6515.0
282,55049.0,6514.0
283,55058.0,6513.0
284,55061.0,6512.0
285,55065.0,6511.0
286,55066.0,6510.0
287,55068.0,6509.0
288,55072.0,6507.0
289,55073.0,6506.0
290,55082.0,6503.0
291,55083.0,6502.0
292,55092.0,6501.0
293,55095.0,6499.0
294,55100.0,6498.0
295,55102.0,6497.0
296,55105.0,6495.0
297,55116.0,6494.0
298,55117.0,6493.0
299,55121.0,6492.0
300,55122.0,6491.0
301,55128.0,6490.0
302,55129.0,6487.0
303,55138.0,6486.0
304,55139.0,6483.0
305,55150.0,6482.0
306,55151.0,6481.0
307,55159.0,6480.0
308,55160.0,6479.0
309,55162.0,6478.0
310,55165.0,6476.0
311,55170.0,6475.0
312,55172.0,6474.0
313,55175.0,6472.0
314,55183.0,6471.0
315,55185.0,6470.0
316,55190.0,6469.0
317,55191.0,6468.0
318,55193.0,6467.0
319,55195.0,6466.0
320,55199.0,6464.0
321,55207.0,6462.0
322,55209.0,6460.0
323,55217.0,6459.0
324,55219.0,6458.0
325,55220.0,6457.0
326,55222.0,6456.0
327,55227.0,6455.0
328,55229.0,6454.0
329,55230.0,6453.0
330,55232.0,6452.0
331,55240.0,6451.0
332,55245.0,6450.0
333,55247.0,6449.0
334,55248.0,6448.0
335,55250.0,6447.0
336,55254.0,6445.0
337,55256.0,6444.0
338,55264.0,6441.0
339,55266.0,6440.0
340,55274.0,6439.0
341,55276.0,6438.0
342,55277.0,6437.0
343,55282.0,6436.0
344,55284.0,6435.0
345,55286.0,6434.0
346,55287.0,6433.0
347,55296.0,6432.0
348,55300.0,6431.0
349,55303.0,6430.0
