index,weight_0,weight_1
0,1145890.0,146950.0
1,1145980.0,146900.0
2,1146030.0,146860.0
3,1146080.0,146840.0
4,1146110.0,146830.0
5,1146120.0,146810.0
6,1146130.0,146720.0
7,1146220.0,146670.0
8,1146270.0,146630.0
9,1146320.0,146610.0
10,1146350.0,146600.0
11,1146360.0,146580.0
12,1146410.0,146540.0
13,1146430.0,146440.0
14,1146520.0,146390.0
15,1146530.0,146180.0
16,1146620.0,146130.0
17,1146670.0,146090.0
18,1146720.0,146070.0
19,1146750.0,146060.0
20,1146760.0,146040.0
21,1146770.0,145950.0
22,1146860.0,145900.0
23,1146910.0,145860.0
24,1146960.0,145840.0
25,1146990.0,145830.0
26,1147000.0,145810.0
27,1147050.0,145770.0
28,1147070.0,145670.0
29,1147160.0,145620.0
30,1147210.0,145580.0
31,1147260.0,145560.0
32,1147290.0,145540.0
33,1147300.0,145530.0
34,1147310.0,145440.0
35,1147400.0,145390.0
36,1147450.0,145350.0
37,1147500.0,145330.0
38,1147530.0,145320.0
39,1147540.0,145300.0
40,1147590.0,145260.0
41,1147640.0,145240.0
42,1147660.0,145170.0
43,1147690.0,145160.0
44,1147700.0,145080.0
45,1147790.0,145030.0
46,1147840.0,144990.0
47,1147890.0,144970.0
48,1147900.0,144940.0
49,1147940.0,144850.0
50,1148030.0,144800.0
51,1148080.0,144760.0
52,1148130.0,144740.0
53,1148160.0,144730.0
54,1148170.0,144710.0
55,1148200.0,144660.0
56,1148230.0,144650.0
57,1148240.0,144570.0
58,1148330.0,144520.0
59,1148380.0,144480.0
60,1148430.0,144460.0
61,1148440.0,144430.0
62,1148480.0,144340.0
63,1148570.0,144290.0
64,1148620.0,144250.0
65,1148670.0,144230.0
66,1148700.0,144220.0
67,1148710.0,144200.0
68,1148760.0,144160.0
69,1148810.0,144140.0
70,1148830.0,144070.0
71,1148860.0,144060.0
72,1148920.0,144020.0
73,1148950.0,144010.0
74,1148970.0,143980.0
75,1149000.0,143930.0
76,1149070.0,143840.0
77,1149160.0,143780.0
78,1149210.0,143750.0
79,1149250.0,143730.0
80,1149290.0,143720.0
81,1149300.0,143690.0
82,1149350.0,143660.0
83,1149370.0,143560.0
84,1149400.0,143550.0
85,1149460.0,143510.0
86,1149490.0,143500.0
87,1149510.0,143470.0
88,1149540.0,143460.0
89,1149560.0,143450.0
90,1149590.0,143430.0
91,1149600.0,143420.0
92,1149610.0,143330.0
93,1149700.0,143280.0
94,1149750.0,143240.0
95,1149800.0,143220.0
96,1149830.0,143210.0
97,1149840.0,143190.0
98,1149890.0,143150.0
99,1149920.0,143140.0
100,1149940.0,143130.0
101,1149970.0,143120.0
102,1149980.0,143100.0
103,1150010.0,143090.0
104,1150030.0,143060.0
105,1150060.0,143050.0
106,1150080.0,143040.0
107,1150110.0,143030.0
108,1150120.0,143010.0
109,1150130.0,142920.0
110,1150220.0,142870.0
111,1150270.0,142830.0
112,1150320.0,142810.0
113,1150350.0,142800.0
114,1150360.0,142780.0
115,1150410.0,142760.0
