index,weight_0,weight_1
0,128670.0,16386.0
1,128679.0,16381.0
2,128684.0,16377.0
3,128689.0,16375.0
4,128692.0,16374.0
5,128693.0,16372.0
6,128694.0,16363.0
7,128703.0,16358.0
8,128708.0,16354.0
9,128713.0,16352.0
10,128716.0,16351.0
11,128717.0,16349.0
12,128722.0,16345.0
13,128724.0,16335.0
14,128733.0,16330.0
15,128734.0,16309.0
16,128743.0,16304.0
17,128748.0,16300.0
18,128753.0,16298.0
19,128756.0,16297.0
20,128757.0,16295.0
21,128758.0,16286.0
22,128767.0,16281.0
23,128772.0,16277.0
24,128777.0,16275.0
25,128780.0,16274.0
26,128781.0,16272.0
27,128786.0,16268.0
28,128788.0,16258.0
29,128797.0,16253.0
30,128802.0,16249.0
31,128807.0,16247.0
32,128810.0,16245.0
33,128811.0,16244.0
34,128812.0,16235.0
35,128821.0,16230.0
36,128826.0,16226.0
37,128831.0,16224.0
38,128834.0,16223.0
39,128835.0,16221.0
40,128840.0,16217.0
41,128845.0,16215.0
42,128847.0,16208.0
43,128850.0,16207.0
44,128851.0,16199.0
45,128860.0,16194.0
46,128865.0,16190.0
47,128870.0,16188.0
48,128871.0,16185.0
49,128875.0,16176.0
50,128884.0,16171.0
51,128889.0,16167.0
52,128894.0,16165.0
53,128897.0,16164.0
54,128898.0,16162.0
55,128901.0,16157.0
56,128904.0,16156.0
57,128905.0,16148.0
58,128914.0,16143.0
59,128919.0,16139.0
60,128924.0,16137.0
61,128925.0,16134.0
62,128929.0,16125.0
63,128938.0,16120.0
64,128943.0,16116.0
65,128948.0,16114.0
66,128951.0,16113.0
67,128952.0,16111.0
68,128957.0,16107.0
69,128962.0,16105.0
70,128964.0,16098.0
71,128967.0,16097.0
72,128973.0,16093.0
73,128976.0,16092.0
74,128978.0,16089.0
75,128981.0,16084.0
76,128988.0,16075.0
77,128997.0,16069.0
78,129002.0,16066.0
79,129006.0,16064.0
80,129010.0,16063.0
81,129011.0,16060.0
82,129016.0,16057.0
83,129018.0,16047.0
84,129021.0,16046.0
85,129027.0,16042.0
86,129030.0,16041.0
87,129032.0,16038.0
88,129035.0,16037.0
89,129037.0,16036.0
90,129040.0,16034.0
91,129041.0,16033.0
92,129042.0,16024.0
93,129051.0,16019.0
94,129056.0,16015.0
95,129061.0,16013.0
96,129064.0,16012.0
97,129065.0,16010.0
98,129070.0,16006.0
99,129073.0,16005.0
100,129075.0,16004.0
101,129078.0,16003.0
102,129079.0,16001.0
103,129082.0,16000.0
104,129084.0,15997.0
105,129087.0,15996.0
106,129089.0,15995.0
107,129092.0,15994.0
108,129093.0,15992.0
109,129094.0,15983.0
110,129103.0,15978.0
111,129108.0,15974.0
112,129113.0,15972.0
113,129116.0,15971.0
114,129117.0,15969.0
115,129122.0,15967.0
116,129125.0,15966.0
117,129127.0,15963.0
118,129130.0,15962.0
119,129132.0,15961.0
120,129135.0,15960.0
121,129136.0,15958.0
122,129139.0,15957.0
123,129141.0,15956.0
124,129144.0,15955.0
125,129146.0,15952.0
126,129149.0,15951.0
127,129154.0,15949.0
128,129155.0,15947.0
129,129158.0,15946.0
130,129163.0,15944.0
131,129165.0,15943.0
132,129168.0,15940.0
133,129174.0,15938.0
134,129177.0,15935.0
135,129184.0,15933.0
136,129187.0,15931.0
137,129192.0,15929.0
138,129195.0,15928.0
139,129196.0,15926.0
140,129201.0,15924.0
141,129204.0,15923.0
142,129205.0,15922.0
143,129206.0,15921.0
144,129210.0,15920.0
145,129212.0,15919.0
146,129215.0,15916.0
147,129218.0,15915.0
148,129220.0,15914.0
149,129222.0,15913.0
150,129224.0,15911.0
151,129227.0,15910.0
152,129229.0,15909.0
153,129231.0,15908.0
154,129234.0,15905.0
155,129237.0,15904.0
156,129241.0,15902.0
157,129243.0,15900.0
158,129246.0,15899.0
159,129250.0,15897.0
160,129253.0,15896.0
161,129256.0,15893.0
162,129262.0,15891.0
163,129263.0,15890.0
164,129265.0,15888.0
165,129272.0,15885.0
166,129275.0,15884.0
167,129279.0,15883.0
168,129280.0,15882.0
169,129282.0,15881.0
170,129284.0,15879.0
171,129289.0,15877.0
172,129291.0,15876.0
173,129294.0,15874.0
174,129299.0,15873.0
175,129300.0,15872.0
176,129301.0,15871.0
177,129304.0,15870.0
178,129307.0,15868.0
179,129310.0,15866.0
180,129313.0,15865.0
181,129315.0,15864.0
182,129316.0,15863.0
183,129319.0,15861.0
184,129322.0,15860.0
185,129324.0,15859.0
186,129326.0,15857.0
187,129329.0,15855.0
188,129332.0,15854.0
189,129334.0,15853.0
190,129335.0,15852.0
191,129338.0,15850.0
192,129341.0,15849.0
193,129343.0,15848.0
194,129345.0,15846.0
195,129348.0,15844.0
196,129351.0,15843.0
197,129354.0,15841.0
198,129357.0,15839.0
199,129360.0,15838.0
200,129364.0,15837.0
201,129365.0,15836.0
202,129367.0,15834.0
203,129370.0,15832.0
204,129376.0,15829.0
205,129379.0,15827.0
206,129386.0,15825.0
207,129389.0,15823.0
208,129394.0,15821.0
209,129395.0,15820.0
210,129398.0,15818.0
211,129403.0,15816.0
212,129405.0,15815.0
213,129407.0,15814.0
214,129408.0,15813.0
215,129412.0,15812.0
216,129414.0,15810.0
217,129417.0,15808.0
218,129420.0,15807.0
219,129422.0,15806.0
220,129423.0,15805.0
221,129426.0,15803.0
222,129429.0,15802.0
223,129431.0,15801.0
224,129433.0,15799.0
225,129436.0,15797.0
226,129439.0,15796.0
227,129442.0,15794.0
228,129445.0,15792.0
229,129448.0,15791.0
230,129452.0,15789.0
231,129455.0,15787.0
232,129458.0,15785.0
233,129462.0,15784.0
234,129464.0,15782.0
235,129467.0,15780.0
236,129471.0,15779.0
237,129474.0,15777.0
238,129477.0,15776.0
239,129481.0,15775.0
240,129482.0,15774.0
241,129483.0,15773.0
242,129486.0,15771.0
243,129490.0,15770.0
244,129491.0,15769.0
245,129493.0,15768.0
246,129496.0,15766.0
247,129500.0,15765.0
248,129502.0,15764.0
249,129503.0,15763.0
250,129506.0,15762.0
251,129509.0,15760.0
252,129512.0,15758.0
253,129515.0,15757.0
254,129517.0,15756.0
255,129518.0,15755.0
256,129521.0,15753.0
257,129524.0,15752.0
258,129526.0,15751.0
259,129528.0,15749.0
260,129531.0,15747.0
261,129534.0,15746.0
262,129537.0,15744.0
263,129540.0,15742.0
264,129543.0,15741.0
265,129547.0,15740.0
266,129548.0,15739.0
267,129550.0,15737.0
268,129553.0,15735.0
269,129559.0,15732.0
270,129562.0,15730.0
271,129569.0,15728.0
272,129572.0,15726.0
273,129577.0,15724.0
274,129578.0,15723.0
275,129581.0,15721.0
276,129586.0,15719.0
277,129588.0,15718.0
278,129591.0,15716.0
279,129596.0,15715.0
280,129597.0,15714.0
281,129601.0,15712.0
282,129605.0,15710.0
283,129607.0,15709.0
284,129610.0,15707.0
285,129615.0,15705.0
286,129618.0,15704.0
287,129621.0,15703.0
288,129623.0,15702.0
289,129625.0,15701.0
290,129626.0,15700.0
291,129631.0,15698.0
292,129634.0,15696.0
293,129637.0,15695.0
294,129640.0,15694.0
295,129642.0,15693.0
296,129645.0,15691.0
297,129650.0,15689.0
298,129653.0,15688.0
299,129657.0,15687.0
300,129658.0,15686.0
